DomntHnd,FavColor,NumColors,TeamSprt,IndvSprt,SchoolClb,MusicInstrument,BreakfastDrink,FavCookie,FavPizzaTop,DinnerDrink,FavIceCream,FavSeason,SleepHrs,NumOthrCourse,Height,ShoeSize,ShirtSize,AimGrde,FnlGrade
Right,Blue,12,Rugby,RockClimbing,Game,None,OJ,RiceKrispy,Pineapples,Water,Chocolate,Spring,5.5,4,6.0,9.5,LG,A,C
Right,Cyan,11,Equestrian,Badminton,Debate,None,Smoothie,DoubleChoc,Olives,MilkShake,CreamSicle,Spring,5.5,5,5.8,8.5,LG,A,C
Right,Cyan,11,FieldHockey,Track,Chess,Euphonium,Smoothie,PeanutButter,Olives,MilkShake,CreamSicle,Spring,5.5,4,5.5,9.5,MD,A,C
Right,Brown,12,VolleyBall,none,Math,Vocal,OJ,PeanutButter,Pineapples,Milk,Pecan,Autumn,5.5,4,5.8,9.0,LG,A,C
Right,Yellow,12,VolleyBall,Badminton,none,Vocal,OJ,Oatmeal,Pineapples,Milk,Chocolate,Autumn,5.0,5,5.8,9.0,LG,B,C
Right,Blue,11,Parkour,RockClimbing,Debate,Drums,OJ,RiceKrispy,Pineapples,Milk,Chocolate,Spring,5.5,5,5.5,7.5,SM,B,C
Right,Black,12,none,Wrestling,Chess,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Spring,5.5,4,5.5,9.5,LG,A,C
Right,Cyan,12,Equestrian,Track,Debate,Euphonium,Smoothie,DoubleChoc,Anchovies,MilkShake,Chocolate,Summer,5.5,5,6.0,8.5,LG,B,C
Right,Magenta,11,DodgeBall,Wrestling,Chess,Drums,Water,Oatmeal,Sausage,Milk,Ripple,Summer,6.5,4,5.8,8.5,LG,A,C
Right,Red,12,Equestrian,none,none,Violin,Coffee,ChocKrinkle,Bacon,Water,Chocolate,Spring,6.5,5,5.5,9.5,LG,A,C
Right,Cyan,12,Equestrian,Archery,Debate,Euphonium,Smoothie,DoubleChoc,PlainCheese,Coffee,CreamSicle,Spring,6.0,5,5.0,8.5,MD,A,C
Right,Red,12,AmFtBall,none,Robotics,Violin,Coffee,PeanutButter,PlainCheese,Water,Chocolate,Autumn,5.5,5,6.0,9.0,MD,A,C
Right,Yellow,12,none,Wrestling,Chess,None,OJ,Oatmeal,Pineapples,Milk,Mocha,Winter,6.0,4,5.8,9.5,LG,A,C
Right,Blue,12,Parkour,Pool,Photography,Piano,PruneJuice,Fortune,Peppers,Papaya,Pecan,Spring,5.5,5,6.0,11.0,LG,A,C
Right,Brown,12,Cricket,Golf,Computer,Cello,Tea,Oatmeal,Pepperoni,Cola,MintChip,Fall,5.5,5,5.5,8.0,SM,A,C
Right,Blue,11,Cricket,Golf,Computer,Cello,Tea,Fortune,PlainCheese,Cola,Chocolate,Fall,5.5,5,5.8,8.5,LG,B,C
Right,Yellow,12,Equestrian,Badminton,Debate,Euphonium,Water,DoubleChoc,Olives,MilkShake,CreamSicle,Spring,5.5,5,5.8,8.0,SM,A,C
Right,Green,11,DodgeBall,RockClimbing,ModelUN,Bass,OJ,ChocChip,Pepperoni,Milk,Vanilla,Spring,5.5,5,5.8,9.0,LG,A,C
Right,Cyan,11,VolleyBall,Track,Debate,Euphonium,Water,DoubleChoc,Olives,MilkShake,CreamSicle,Winter,5.5,5,6.2,9.5,LG,A,C
Right,Blue,12,Cricket,Golf,Computer,None,Tea,Crumpets,Mushrooms,Cola,MintChip,Fall,5.5,5,5.5,9.0,MD,A,C
Right,Cyan,12,Equestrian,Swimming,Debate,Euphonium,Smoothie,DoubleChoc,Olives,MilkShake,Pecan,Spring,5.5,4,6.0,10.0,LG,B,C
Right,Yellow,12,AmFtBall,Wrestling,none,None,OJ,Oatmeal,Pineapples,Coffee,Mocha,Fall,6.0,5,5.8,8.0,SM,A,C
Right,Cyan,12,Equestrian,Track,Debate,None,Fruit,DoubleChoc,Olives,MilkShake,CreamSicle,Summer,7.5,4,6.0,9.0,MD,A,C
Right,Black,12,DodgeBall,Wrestling,Chess,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Winter,5.5,5,5.8,7.5,SM,A,C
Right,Red,12,Equestrian,none,Chess,Violin,Coffee,ChocKrinkle,Bacon,Tea,Chocolate,Autumn,5.5,5,5.2,6.5,SM,A,C
Right,Magenta,12,Parkour,Swimming,Photography,Piano,PruneJuice,PeanutButter,Peppers,Papaya,Chocolate,Spring,5.5,4,5.8,8.0,SM,A,C
Right,Blue,12,Parkour,Badminton,ModelUN,Euphonium,Coffee,ChocKrinkle,Sausage,Milk,Pecan,Fall,5.5,4,6.0,9.5,LG,A,C
Right,Brown,12,Parkour,RockClimbing,none,None,OJ,Fortune,Pineapples,Coffee,Chocolate,Fall,6.0,4,6.0,10.0,XL,B,C
Right,Magenta,12,Parkour,Swimming,Photography,Piano,PruneJuice,PeanutButter,PlainCheese,Papaya,Mocha,Autumn,5.5,4,6.0,8.5,LG,B,C
Right,Magenta,12,none,none,Math,Guitar,OJ,RiceKrispy,Pineapples,FruitJuice,Strawberry,Summer,6.0,5,5.2,9.0,MD,A,C
Right,Magenta,11,AmFtBall,none,Debate,None,Coffee,ChocKrinkle,Bacon,Water,Chocolate,Autumn,5.5,4,5.5,8.5,MD,B,C
Right,Green,12,Badminton,Wrestling,Math,Bass,OJ,ChocChip,Ham,Coffee,Vanilla,Summer,5.5,4,5.5,8.0,SM,A,C
Right,Magenta,11,none,Badminton,Math,None,Water,PeanutButter,PlainCheese,Water,Pecan,Fall,6.5,5,6.2,11.0,XL,A,C
Right,Green,12,Badminton,RockClimbing,ModelUN,Bass,Water,ChocChip,Ham,Tea,Vanilla,Summer,5.0,4,6.0,10.0,XL,A,C
Right,Blue,11,VolleyBall,none,Math,None,Water,Fortune,Pepperoni,Milk,Mocha,Summer,7.0,5,6.0,10.5,LG,A,C
Right,Black,12,DodgeBall,Wrestling,Chess,Guitar,Water,Oatmeal,Sausage,Tea,Ripple,Winter,5.5,4,5.0,6.5,SM,A,C
Right,Blue,12,Rugby,Wrestling,ModelUN,None,Coffee,ChocKrinkle,Mushrooms,Milk,Pecan,Summer,6.5,4,6.0,10.5,LG,A,C
Right,Magenta,12,Parkour,Archery,Photography,None,PruneJuice,Fortune,Peppers,Papaya,Pecan,Autumn,5.5,4,5.8,10.0,LG,B,C
Right,Orange,12,Parkour,Badminton,Debate,Bass,OJ,Sugar,Pineapples,Water,Chocolate,Summer,5.0,4,5.2,9.0,MD,A,C
Right,Red,11,AmFtBall,none,Math,Bass,Tea,Crumpets,Ham,Cola,CreamSicle,Autumn,6.5,4,6.0,9.5,LG,A,C
Right,Red,11,Fencing,Archery,none,Piano,Nada,Butter,Bacon,MilkShake,Vanilla,Summer,6.5,4,5.8,10.0,LG,A,C
Right,Red,11,Soccer,none,none,Guitar,Soda,ChocChip,Ham,LemonLime,Vanilla,Spring,7.0,4,5.2,9.0,MD,A,C
Right,Red,12,AmFtBall,none,ModelUN,Violin,Coffee,ChocKrinkle,Bacon,RootBeer,Chocolate,Summer,6.0,3,6.0,11.5,LG,A,C
Right,Red,12,Rugby,none,Robotics,Violin,Coffee,DoubleChoc,Bacon,Water,Chocolate,Autumn,7.5,4,5.5,9.0,LG,A,C
Right,Green,11,Badminton,none,Debate,Bass,OJ,ChocChip,Ham,Milk,Vanilla,Summer,7.0,4,5.5,10.0,MD,A,C
Right,Red,12,none,RockClimbing,ModelUN,Bass,Fruit,ChocChip,Ham,Milk,Vanilla,Summer,5.5,5,5.2,8.0,SM,A,C
Right,Red,12,Badminton,none,Debate,Piano,OJ,DoubleChoc,Pineapples,Cola,Vanilla,Winter,6.5,4,5.2,7.5,SM,A,C
Right,Red,12,Cricket,none,Debate,Harp,Tea,Crumpets,Broccoli,Cola,Vanilla,Fall,6.5,4,5.5,8.5,LG,A,C
Right,Red,11,Rugby,Track,none,Bass,Tea,Crumpets,Ham,Cola,CreamSicle,Spring,6.0,3,5.2,9.5,MD,A,C
Right,Green,12,Cricket,Golf,Computer,Cello,Fruit,Crumpets,Mushrooms,RootBeer,MintChip,Fall,6.0,5,5.5,7.5,SM,A,C
Right,Green,12,Badminton,Track,ModelUN,Bass,OJ,DoubleChoc,Ham,Milk,Vanilla,Summer,6.0,4,6.0,8.0,SM,A,C
Right,Green,12,none,none,Robotics,Piano,Coffee,ChocKrinkle,Ham,RootBeer,Vanilla,Summer,6.5,4,6.0,10.0,LG,A,C
Right,Green,12,VolleyBall,none,Math,Guitar,Coffee,ChocKrinkle,Bacon,MilkShake,CreamSicle,Autumn,7.0,4,5.8,10.5,LG,A,C
Right,Red,12,none,none,ModelUN,Viola,Soda,ChocChip,Bacon,MilkShake,Vanilla,Summer,6.5,5,6.0,11.5,XL,B,C
Right,Red,11,none,none,Robotics,Violin,Soda,ChocKrinkle,Ham,Water,Chocolate,Autumn,6.5,4,5.2,7.5,SM,A,C
Left,Red,12,Soccer,Archery,none,Harp,Coffee,ChocKrinkle,Broccoli,Cola,Ripple,Spring,5.5,4,5.5,8.0,SM,A,C
Right,Blue,12,Cricket,Track,Computer,Viola,Tea,Crumpets,Mushrooms,Cola,MintChip,Fall,6.0,4,6.0,11.0,XL,A,C
Right,Red,11,AmFtBall,Pool,Photography,Viola,PruneJuice,PeanutButter,Peppers,Papaya,Pecan,Autumn,6.5,4,6.2,12.5,XL,A,C
Right,Green,12,none,none,Robotics,Violin,Coffee,ChocKrinkle,Broccoli,Cola,Vanilla,Spring,7.0,4,5.8,9.5,LG,A,C
Right,Red,12,none,Track,ModelUN,Violin,Coffee,ChocKrinkle,Sausage,Cola,CreamSicle,Spring,5.5,4,5.8,11.0,LG,A,C
Right,Red,13,AmFtBall,none,ModelUN,Bass,Tea,Crumpets,Bacon,MilkShake,Vanilla,Fall,7.0,4,6.0,9.5,XL,B,C
Right,Green,12,Parkour,none,Debate,Guitar,Nada,DoubleChoc,Broccoli,Cola,Ripple,Summer,6.5,4,6.0,11.0,MD,A,C
Right,Red,12,Rugby,none,ModelUN,Guitar,Fruit,Butter,Ham,Cola,Ripple,Summer,7.0,4,6.0,11.0,XL,B,C
Right,Black,12,DodgeBall,Wrestling,Chess,Bass,Water,Oatmeal,Bacon,Tea,Vanilla,Winter,6.0,4,5.2,8.0,SM,A,C
Right,Red,13,Rugby,Archery,none,Harp,Coffee,ChocKrinkle,Bacon,RootBeer,Vanilla,Spring,6.0,4,5.0,8.0,SM,B,C
Right,Red,11,AmFtBall,none,Math,Violin,Coffee,ChocKrinkle,Bacon,Water,Ripple,Autumn,7.0,5,5.2,7.5,SM,A,C
Right,Blue,13,Cricket,none,Computer,Cello,Tea,Crumpets,Bacon,Cola,MintChip,Summer,7.0,4,5.2,9.0,MD,A,C
Right,Blue,11,Cricket,Golf,Computer,Cello,Nada,ChocChip,Mushrooms,Tea,MintChip,Fall,7.0,4,5.0,8.5,MD,A,C
Right,Red,12,Badminton,none,Math,Bass,Coffee,ChocKrinkle,Bacon,MilkShake,Ripple,Summer,6.0,4,5.5,8.5,MD,A,C
Right,Green,13,Badminton,Swimming,ModelUN,Violin,Soda,Butter,Bacon,Cola,Ripple,Spring,5.5,4,5.8,10.5,LG,A,C
Right,Green,11,VolleyBall,none,Robotics,None,Coffee,ChocKrinkle,Ham,RootBeer,Vanilla,Summer,6.0,5,5.2,8.5,MD,A,C
Right,Red,12,Parkour,none,Photography,Piano,PruneJuice,PeanutButter,Bacon,Papaya,Pecan,Autumn,7.0,4,6.2,11.5,LG,A,C
Right,Red,12,AmFtBall,none,Robotics,Violin,Coffee,ChocKrinkle,Bacon,MilkShake,Chocolate,Autumn,6.5,4,5.5,10.0,XL,B,C
Right,Red,13,DodgeBall,none,Debate,Piano,Coffee,ChocKrinkle,Bacon,Water,Chocolate,Autumn,7.0,4,6.0,9.5,LG,A,C
Right,Red,12,Fencing,Archery,Chess,None,Coffee,ChocKrinkle,Bacon,RootBeer,Ripple,Summer,6.5,4,5.8,10.0,MD,A,C
Right,Red,12,AmFtBall,none,Robotics,Violin,Soda,ChocKrinkle,Ham,Water,Chocolate,Fall,7.0,4,5.0,7.0,SM,A,C
Right,Green,12,VolleyBall,none,Math,Bass,Coffee,ChocKrinkle,Ham,MilkShake,Ripple,Spring,6.5,4,6.0,9.5,LG,A,C
Right,Green,11,none,none,Chess,Violin,Coffee,ChocKrinkle,Bacon,RootBeer,Vanilla,Spring,6.0,4,5.8,10.0,LG,B,C
Right,Green,12,none,none,Robotics,Violin,Tea,Crumpets,Ham,RootBeer,Vanilla,Summer,6.5,3,5.5,8.5,LG,A,C
Right,Red,12,AmFtBall,none,Robotics,Violin,Coffee,ChocKrinkle,Bacon,RootBeer,Vanilla,Spring,6.5,4,5.5,10.5,LG,A,C
Right,Green,11,Badminton,none,Robotics,Bass,OJ,ChocKrinkle,Ham,Milk,Vanilla,Summer,5.5,4,5.8,9.0,LG,A,C
Right,Black,12,DodgeBall,Wrestling,Chess,Drums,Water,Oatmeal,Ham,Tea,Vanilla,Spring,6.5,3,5.0,8.0,SM,A,C
Right,Cyan,12,Equestrian,Track,Debate,Violin,Smoothie,DoubleChoc,Olives,MilkShake,CreamSicle,Spring,6.5,4,5.8,8.5,LG,A,C
Right,Red,12,Fencing,none,Math,Piano,Coffee,ChocKrinkle,Broccoli,MilkShake,Ripple,Fall,6.5,3,6.0,10.5,XL,A,C
Right,Green,12,none,none,ModelUN,Piano,Coffee,ChocKrinkle,Ham,RootBeer,Vanilla,Fall,7.0,4,5.5,8.0,SM,A,C
Right,Magenta,12,Parkour,Pool,Photography,Piano,PruneJuice,PeanutButter,Peppers,Papaya,Pecan,Spring,5.5,4,5.0,6.0,MD,A,C
Right,Red,11,Parkour,Pool,ModelUN,Piano,PruneJuice,PeanutButter,Ham,Papaya,Pecan,Autumn,6.0,4,5.2,9.0,MD,A,C
Right,Cyan,12,Equestrian,Track,Debate,Viola,Smoothie,DoubleChoc,Broccoli,MilkShake,CreamSicle,Spring,5.5,4,6.2,10.5,LG,A,C
Right,Red,11,Parkour,Pool,Math,Viola,PruneJuice,PeanutButter,Peppers,Papaya,Pecan,Autumn,7.0,4,5.5,10.0,LG,A,C
Right,Black,11,DodgeBall,Wrestling,Chess,Drums,Soda,Oatmeal,Sausage,Tea,Ripple,Winter,6.5,4,5.8,11.0,LG,A,C
Right,Green,12,none,none,ModelUN,Bass,OJ,ChocChip,Ham,Milk,Vanilla,Summer,6.0,4,5.8,9.5,XL,B,C
Right,Green,12,Badminton,RockClimbing,ModelUN,Viola,OJ,ChocChip,Bacon,Milk,Ripple,Summer,6.5,4,5.2,10.0,MD,A,C
Left,Blue,11,Cricket,Golf,Computer,Viola,Tea,ChocChip,Mushrooms,Cola,MintChip,Fall,5.0,3,6.0,9.5,LG,A,C
Right,Red,12,AmFtBall,none,Robotics,Violin,Coffee,ChocKrinkle,Bacon,Cola,Vanilla,Summer,6.5,4,5.2,8.5,MD,A,C
Right,Red,12,none,Swimming,Chess,Piano,Tea,Crumpets,Bacon,RootBeer,Vanilla,Spring,6.0,4,6.0,10.5,LG,A,C
Right,Cyan,12,Equestrian,Archery,Debate,Euphonium,Smoothie,DoubleChoc,Olives,Cola,CreamSicle,Spring,6.5,3,5.5,8.0,SM,A,C
Right,Black,12,DodgeBall,Wrestling,Photography,Drums,Water,Oatmeal,Bacon,MilkShake,Ripple,Winter,6.0,4,5.5,8.5,LG,B,C
Right,Red,12,none,none,Computer,Violin,Tea,Crumpets,Bacon,RootBeer,Ripple,Summer,6.5,4,5.8,9.5,LG,A,C
Left,Red,11,Badminton,RockClimbing,ModelUN,Bass,Nada,DoubleChoc,Ham,Milk,Vanilla,Summer,5.5,5,5.5,10.0,MD,A,C
Right,Red,12,none,none,Game,Bass,Soda,ChocChip,Broccoli,Cola,Ripple,Summer,6.0,4,6.0,12.0,XL,A,C
Right,Magenta,12,Cricket,Pool,Photography,Guitar,PruneJuice,DoubleChoc,Peppers,Papaya,Pecan,Autumn,6.5,4,6.0,9.0,MD,A,C
Right,Black,11,DodgeBall,Wrestling,Chess,Drums,Coffee,Oatmeal,Sausage,Tea,Vanilla,Spring,6.0,4,5.8,9.0,MD,A,C
Right,Cyan,12,Rugby,none,Math,Guitar,Soda,ChocChip,Bacon,RootBeer,Vanilla,Summer,7.0,4,5.8,10.5,MD,A,C
Right,Green,12,none,none,Robotics,Viola,Soda,ChocChip,Bacon,Cola,Ripple,Fall,6.5,4,6.0,9.5,LG,A,C
Right,Magenta,12,none,Pool,Photography,Piano,PruneJuice,PeanutButter,Broccoli,Papaya,CreamSicle,Autumn,6.5,4,6.0,11.0,XL,A,C
Right,Red,11,AmFtBall,none,Robotics,Violin,Soda,DoubleChoc,Bacon,Water,Chocolate,Autumn,7.0,4,5.8,11.5,LG,A,C
Right,Red,12,Rugby,none,Chess,Violin,Tea,Crumpets,Broccoli,RootBeer,CreamSicle,Fall,6.5,4,5.8,10.0,LG,A,C
Right,Red,11,Rugby,none,Robotics,Violin,Coffee,DoubleChoc,Bacon,Water,Chocolate,Winter,6.0,4,5.8,9.5,LG,A,C
Right,Red,12,AmFtBall,none,none,Piano,OJ,DoubleChoc,Pineapples,RootBeer,CreamSicle,Spring,6.5,5,5.5,9.0,MD,A,C
Right,Black,11,AmFtBall,none,Debate,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Winter,6.0,4,6.0,11.0,XL,A,C
Right,Blue,12,Cricket,none,Computer,Cello,Tea,Crumpets,Mushrooms,Cola,CreamSicle,Fall,7.0,4,5.5,8.0,SM,A,C
Right,Green,11,Badminton,RockClimbing,ModelUN,Bass,Soda,ChocChip,Ham,Cola,Vanilla,Summer,6.5,5,6.0,10.5,XL,A,C
Right,Red,11,Cricket,Golf,Computer,None,Tea,Crumpets,Mushrooms,Cola,MintChip,Fall,6.5,4,5.8,10.0,LG,A,C
Right,Red,11,Badminton,RockClimbing,ModelUN,Bass,OJ,ChocChip,Ham,Milk,Vanilla,Spring,5.5,4,5.8,9.5,XL,A,C
Right,Red,12,none,none,Photography,Bass,Coffee,ChocKrinkle,Bacon,GrapeJuice,Ripple,Summer,6.5,4,6.0,10.5,XL,A,C
Right,Black,12,DodgeBall,Wrestling,Chess,Bass,Water,Oatmeal,Bacon,Tea,Ripple,Spring,6.5,5,5.8,11.0,LG,A,C
Right,Green,11,Badminton,RockClimbing,ModelUN,Bass,Soda,ChocChip,Ham,RootBeer,Vanilla,Summer,5.0,4,5.2,9.0,MD,A,C
Right,Green,12,Badminton,none,Math,Violin,Soda,ChocChip,Olives,LemonLime,Ripple,Spring,7.0,4,5.2,7.5,SM,A,C
Right,Red,11,AmFtBall,Archery,none,Piano,Coffee,ChocKrinkle,Ham,MilkShake,CreamSicle,Fall,7.5,4,6.2,11.0,LG,A,C
Right,Green,12,Rugby,none,ModelUN,Bass,Soda,ChocChip,Broccoli,MilkShake,Vanilla,Spring,7.0,4,5.8,9.5,LG,A,C
Right,Black,12,none,Wrestling,Chess,Drums,Water,Butter,Sausage,Tea,Ripple,Winter,5.5,3,5.5,10.0,MD,A,C
Right,Cyan,12,VolleyBall,none,none,Piano,Soda,DoubleChoc,Bacon,Cola,Ripple,Autumn,6.5,4,5.8,9.5,XL,A,C
Right,Green,12,Parkour,none,Math,Harp,Coffee,ChocKrinkle,Bacon,MilkShake,Ripple,Spring,7.0,4,5.8,10.0,LG,A,C
Right,Red,11,none,none,Debate,Violin,Coffee,ChocKrinkle,Broccoli,Cola,Ripple,Fall,6.0,3,6.2,11.5,LG,A,C
Right,Red,12,AmFtBall,none,Robotics,Harp,Soda,ChocKrinkle,Bacon,Water,CreamSicle,Autumn,7.0,4,5.5,10.5,LG,A,C
Right,Green,13,Badminton,RockClimbing,Math,Bass,OJ,ChocChip,Ham,Milk,Vanilla,Fall,6.5,4,6.0,9.0,MD,A,C
Right,Red,12,none,none,Robotics,Violin,Coffee,DoubleChoc,Bacon,Water,Chocolate,Autumn,6.0,4,5.2,8.5,MD,B,C
Right,Cyan,11,VolleyBall,none,none,Euphonium,Smoothie,DoubleChoc,Olives,MilkShake,CreamSicle,Spring,6.5,3,5.2,7.5,SM,A,C
Right,Red,12,none,Archery,Chess,Viola,Tea,Crumpets,Ham,LemonLime,Vanilla,Summer,6.5,4,5.2,8.0,SM,A,C
Right,Red,12,none,none,Robotics,Piano,Coffee,ChocKrinkle,Broccoli,Water,Chocolate,Autumn,6.0,4,6.0,10.0,LG,A,C
Right,Red,12,AmFtBall,none,Robotics,Violin,Coffee,ChocKrinkle,Broccoli,LemonLime,Vanilla,Autumn,5.5,4,5.5,10.0,MD,A,C
Right,Red,12,AmFtBall,none,Robotics,Violin,Coffee,DoubleChoc,Bacon,Water,Chocolate,Summer,6.5,3,5.0,6.5,SM,B,C
Right,Cyan,11,Equestrian,none,Debate,Euphonium,Smoothie,DoubleChoc,Ham,Cola,CreamSicle,Spring,6.0,4,5.8,9.0,LG,A,C
Right,Black,12,DodgeBall,Wrestling,Chess,Harp,Water,ChocChip,Sausage,Tea,Ripple,Winter,6.5,4,5.8,10.0,LG,B,C
Right,Cyan,11,DodgeBall,none,none,Violin,Coffee,ChocKrinkle,Olives,Cola,CreamSicle,Fall,7.5,5,5.5,10.5,LG,A,C
Right,Green,12,Badminton,RockClimbing,ModelUN,Bass,Coffee,ChocChip,Ham,Milk,Ripple,Summer,5.5,4,5.5,7.5,SM,A,C
Right,Red,12,AmFtBall,none,none,Violin,Coffee,ChocChip,Bacon,Water,Chocolate,Autumn,6.5,4,5.8,10.0,LG,A,C
Right,Red,12,AmFtBall,none,Robotics,Violin,Coffee,ChocKrinkle,Bacon,GrapeJuice,Vanilla,Autumn,6.0,3,5.5,9.0,MD,B,C
Right,Green,12,Badminton,none,ModelUN,Piano,OJ,DoubleChoc,Pineapples,Tea,CreamSicle,Summer,6.5,4,5.0,7.0,SM,A,C
Right,Red,12,AmFtBall,none,Math,Bass,Fruit,ChocKrinkle,Bacon,Water,Chocolate,Autumn,6.5,3,4.8,6.5,SM,A,C
Right,Red,11,AmFtBall,none,ModelUN,Violin,Coffee,ChocKrinkle,Broccoli,Water,Chocolate,Summer,7.0,4,6.0,10.0,LG,A,C
Right,Green,13,Badminton,RockClimbing,Math,Bass,OJ,ChocChip,Ham,FruitJuice,Vanilla,Summer,5.5,4,5.0,8.5,MD,A,C
Right,Red,12,none,none,Computer,Violin,OJ,ChocChip,Pineapples,RootBeer,Ripple,Fall,7.0,4,6.2,10.5,LG,A,C
Right,Cyan,12,none,none,Debate,Euphonium,Smoothie,DoubleChoc,Olives,MilkShake,Vanilla,Spring,6.0,5,5.5,8.0,SM,A,C
Right,Green,11,AmFtBall,none,Robotics,Harp,Coffee,ChocKrinkle,Bacon,Cola,Ripple,Winter,5.5,3,5.5,7.5,SM,A,C
Right,Green,12,Rugby,none,none,Violin,Tea,Crumpets,Ham,RootBeer,Vanilla,Summer,6.0,3,5.5,9.5,LG,A,C
Right,Red,13,AmFtBall,none,Robotics,Viola,Nada,ChocChip,Bacon,Water,Chocolate,Autumn,7.0,4,5.2,8.5,MD,A,C
Right,Green,12,none,Swimming,Math,Harp,Tea,Crumpets,Ham,MilkShake,CreamSicle,Summer,6.5,4,5.5,8.5,LG,A,C
Right,Red,11,none,none,Chess,Viola,Soda,ChocChip,Bacon,FruitJuice,Vanilla,Fall,6.0,4,6.0,9.5,LG,A,C
Right,Green,11,Parkour,Track,Math,None,Coffee,ChocKrinkle,Ham,Cola,CreamSicle,Summer,7.0,4,6.0,10.0,LG,B,C
Right,Green,12,VolleyBall,none,Chess,Viola,Nada,DoubleChoc,Ham,MilkShake,CreamSicle,Fall,7.0,4,6.2,10.5,LG,A,C
Right,Red,12,Rugby,Track,none,Violin,Coffee,ChocKrinkle,Bacon,LemonLime,CreamSicle,Summer,5.5,4,5.2,9.0,MD,A,C
Right,Red,12,DodgeBall,Wrestling,none,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Winter,6.5,4,5.8,11.0,LG,A,C
Right,Magenta,12,Fencing,Pool,Photography,Piano,PruneJuice,Crumpets,Peppers,Papaya,Pecan,Summer,6.5,4,6.0,10.0,LG,A,C
Right,Red,13,none,none,Math,Bass,Coffee,ChocKrinkle,Olives,Cola,CreamSicle,Fall,6.0,4,6.0,10.0,LG,A,C
Right,Cyan,12,Soccer,none,Chess,Viola,Coffee,ChocKrinkle,Ham,LemonLime,CreamSicle,Spring,6.0,4,6.2,11.5,XL,A,C
Right,Green,11,none,Swimming,none,Piano,Coffee,ChocKrinkle,Bacon,RootBeer,CreamSicle,Spring,7.0,4,5.8,11.0,LG,A,C
Right,Green,11,AmFtBall,none,Math,Viola,Coffee,ChocKrinkle,Ham,RootBeer,CreamSicle,Summer,6.5,5,5.5,9.5,MD,B,C
Right,Red,12,none,none,Debate,Harp,Coffee,ChocKrinkle,Broccoli,RootBeer,Vanilla,Spring,7.0,4,5.2,9.0,MD,A,C
Right,Green,12,AmFtBall,none,none,Viola,Coffee,ChocKrinkle,Bacon,MilkShake,CreamSicle,Spring,6.0,4,5.8,10.0,LG,B,C
Right,Red,11,AmFtBall,none,Robotics,Viola,Coffee,ChocKrinkle,Bacon,Water,Vanilla,Autumn,6.5,4,6.2,10.5,XL,A,C
Right,Green,12,Badminton,RockClimbing,ModelUN,Bass,OJ,ChocChip,Ham,Milk,Vanilla,Summer,6.5,4,5.8,9.0,LG,A,C
Right,Green,11,Badminton,none,none,Violin,Coffee,ChocKrinkle,Bacon,Cola,Vanilla,Spring,7.0,5,6.0,11.5,LG,A,C
Right,Red,12,AmFtBall,none,Robotics,Piano,Coffee,DoubleChoc,Bacon,Water,Chocolate,Autumn,6.5,4,6.0,10.0,LG,A,C
Right,Green,12,none,RockClimbing,ModelUN,Bass,OJ,DoubleChoc,Ham,RootBeer,Vanilla,Summer,7.0,4,5.0,8.0,SM,A,C
Right,Red,11,AmFtBall,Archery,Debate,Violin,Soda,ChocKrinkle,Bacon,Water,Chocolate,Autumn,6.5,4,5.8,8.0,SM,A,C
Right,Red,12,AmFtBall,none,Robotics,Violin,Nada,DoubleChoc,Bacon,RootBeer,Chocolate,Autumn,6.0,4,5.5,8.5,LG,A,C
Right,Magenta,13,Parkour,Pool,Photography,Violin,PruneJuice,PeanutButter,Peppers,MilkShake,Pecan,Spring,6.5,4,6.2,9.5,XL,B,C
Right,Green,12,Badminton,none,ModelUN,Viola,Coffee,ChocKrinkle,Bacon,RootBeer,Vanilla,Spring,6.5,4,5.2,9.0,MD,A,C
Right,Magenta,12,Parkour,none,Photography,Piano,PruneJuice,PeanutButter,Peppers,Cola,Vanilla,Autumn,6.5,4,5.2,7.5,SM,B,C
Right,Green,12,Parkour,none,Chess,Harp,Fruit,ChocKrinkle,Pineapples,RootBeer,Vanilla,Spring,7.0,4,5.2,9.5,MD,A,C
Right,Green,11,none,Badminton,ModelUN,Bass,OJ,ChocChip,Ham,Milk,Vanilla,Spring,6.5,4,6.0,9.0,MD,A,C
Right,Red,12,none,none,Debate,Viola,Coffee,ChocKrinkle,Ham,MilkShake,CreamSicle,Fall,6.5,4,5.8,10.0,LG,A,C
Right,Green,11,Rugby,none,none,Violin,Coffee,ChocKrinkle,Broccoli,Cola,Vanilla,Fall,6.0,4,5.5,10.0,XL,A,C
Right,Pink,11,Cricket,none,none,Bass,Coffee,ChocKrinkle,Bacon,RootBeer,Ripple,Summer,6.0,4,6.0,10.5,XL,A,C
Right,Red,11,none,none,Math,Viola,Soda,ChocChip,Broccoli,MilkShake,Ripple,Winter,6.5,4,5.8,10.0,XL,A,C
Left,Magenta,11,Parkour,Pool,Math,Piano,PruneJuice,ChocChip,Peppers,MilkShake,Pecan,Autumn,6.5,4,5.5,9.0,LG,A,C
